absolute_magnitude,velocity,diameter_min,diameter_max,miss_distance_au,is_hazardous
25.9,18.9247917021,0.0175612318,0.0392681082,0.2964668709,0
21.4,12.4911443408,0.1394938229,0.3119176705,0.1880990178,1
27.9,5.4558916111,0.0069912523,0.0156329154,0.1047885873,0
26.1,7.0702170663,0.0160160338,0.0358129403,0.2084332622,0
25.97,10.279901697,0.0170041519,0.0380224396,0.1522445152,0
24.5,17.0413819812,0.033462237400000004,0.0748238376,0.1119309044,0
25.72,10.3045579301,0.0190789723,0.0426618789,0.4924627049,0
23.3,23.3143953487,0.058150704000000004,0.13002892700000002,0.3954206349,0
26.6,21.2541101005,0.0127219879,0.0284472297,0.3048785803,0
21.3,21.3525865302,0.1460679643,0.3266178974,0.142400466,0
25.12,23.0888878403,0.0251509837,0.0562393094,0.4346336569,0
21.4,9.6568354042,0.1394938229,0.3119176705,0.1044749964,0
24.8,7.3484333513,0.029144390500000002,0.0651688382,0.2033413243,0
23.11,3.3389329986,0.0634680239,0.14191881580000001,0.0803158424,0
26.2,17.0392901443,0.0152951935,0.0342010925,0.480144937,0
22.76,12.9830945331,0.0745684261,0.1667400697,0.0914539683,0
23.18,11.714119979,0.061454682100000005,0.1374168468,0.3908716565,0
25.56,15.0614478276,0.02053785,0.0459240286,0.2532903418,0
22.66,9.3601214398,0.07808272770000001,0.1745982871,0.4681686183,0
28.9,6.3253770637,0.0044111820000000005,0.0098637028,0.2826409809,0
26.5,5.3171638939,0.0133215567,0.0297879063,0.2782377929,0
22.7,16.7862675015,0.0766575574,0.1714115092,0.3404614905,0
24.9,6.3607006596,0.0278326768,0.0622357573,0.2405775789,0
25.7,8.7278424443,0.019255507800000002,0.0430566244,0.4915573416,0
19.41,23.2049022366,0.34878273320000003,0.7799019007,0.4742674464,1
20.95,16.2929601353,0.1716148941,0.38374256910000004,0.1435808613,1
25.0,11.5806392976,0.026580000000000003,0.059434686800000004,0.2425023513,0
22.47,18.6368135053,0.0852226386,0.1905636132,0.2109587729,0
21.39,12.0756404139,0.1401376972,0.31335741710000004,0.0808724757,0
24.68,10.6757370395,0.0308003021,0.0688715693,0.0120553798,0
28.3,11.8037206099,0.0058150704000000004,0.013002892700000001,0.2825930221,0
23.41,21.348018513,0.0552783379,0.12360612130000001,0.4236147402,0
23.64,14.6666900046,0.0497227313,0.1111834072,0.3634432538,0
26.2,14.5255211729,0.0152951935,0.0342010925,0.0774381835,0
25.4,10.1578495298,0.022108281,0.049435619300000004,0.120477992,0
24.6,23.4347163459,0.0319561887,0.07145621020000001,0.319404537,0
27.6,3.5266451012,0.008027031700000001,0.017948988500000002,0.3913940912,0
26.6,7.5913814523,0.0127219879,0.0284472297,0.2901292564,0
23.7,7.8317739143,0.0483676488,0.1081533507,0.3429342287,0
26.7,2.8364164439,0.0121494041,0.0271668934,0.0494518064,0
25.4,10.1578495298,0.022108281,0.049435619300000004,0.120477992,0
24.6,23.4347163459,0.0319561887,0.07145621020000001,0.319404537,0
27.6,3.5266451012,0.008027031700000001,0.017948988500000002,0.3913940912,0
26.6,7.5913814523,0.0127219879,0.0284472297,0.2901292564,0
23.7,7.8317739143,0.0483676488,0.1081533507,0.3429342287,0
26.7,2.8364164439,0.0121494041,0.0271668934,0.0494518064,0
26.94,15.6914989735,0.010878148300000001,0.024324279100000002,0.3184909262,0
25.11,9.4961278042,0.025267075400000002,0.0564988982,0.0205323343,0
24.04,16.9517399415,0.0413575665,0.0924783301,0.1630230833,0
22.21,22.1235651089,0.0960627415,0.2148028201,0.1169060038,0
29.5,13.892488556,0.0033462237,0.0074823838,0.3000259876,0
27.7,11.6504100344,0.0076657557000000005,0.0171411509,0.3502195713,0
22.12,18.4710403619,0.1001278698,0.2238927232,0.1848740249,0
23.49,6.1079243747,0.0532788665,0.1191351672,0.4045899496,0
27.1,4.0708912925,0.010105434200000001,0.0225964377,0.141899067,0
21.7,11.0507855666,0.12149404080000001,0.27166893410000004,0.3129180475,1
24.65,17.4519801616,0.031228777000000003,0.0698296682,0.4824418768,0
24.3,13.1227719633,0.0366906138,0.0820427065,0.434708904,0
25.2,11.8967081689,0.0242412481,0.054205078600000005,0.1076099738,0
23.6,13.2055603981,0.0506471459,0.1132504611,0.2477669874,0
23.1,8.9085641656,0.06376097900000001,0.1425738833,0.3577047339,0
24.6,22.2900951647,0.0319561887,0.07145621020000001,0.4220325694,0
26.5,6.0883635852,0.0133215567,0.0297879063,0.1211210885,0
26.1,9.5567197723,0.0160160338,0.0358129403,0.1097613509,0
25.2,15.3720926142,0.0242412481,0.054205078600000005,0.3659637412,0
21.16,16.5395091484,0.1557955241,0.3483693825,0.0644330745,1
24.0,17.7839960826,0.0421264611,0.0941976306,0.4774327588,0
23.28,27.1829526971,0.0586887658,0.1312320699,0.4907548631,0
26.0,19.3584496073,0.0167708462,0.0375007522,0.1576855414,0
19.69,16.2618103318,0.30658787590000003,0.6855513317,0.1093073007,0
22.32,19.1834816787,0.09131770260000001,0.20419259050000002,0.336575904,0
22.4,14.232197527,0.08801465210000001,0.1968067451,0.3448632435,0
24.8,8.3973710388,0.029144390500000002,0.0651688382,0.0850555056,0
27.42,7.8825103123,0.0087207729,0.019500241,0.0843789639,0
25.5,5.5846242658,0.0211132445,0.0472106499,0.3832079125,0
18.8,31.1711884966,0.4619074603,1.0328564805,0.1666676636,1
28.1,20.3166181645,0.006376097900000001,0.0142573883,0.4858371898,0
23.6,15.4879238458,0.0506471459,0.1132504611,0.2871577977,0
26.7,16.8784948402,0.0121494041,0.0271668934,0.4523292712,0
19.84,20.6516852099,0.2861244538,0.6397937287000001,0.449748942,0
26.2,5.7120109345,0.0152951935,0.0342010925,0.3292314462,0
18.12,13.1921983091,0.6317641482,1.4126675811,0.2672759867,0
22.12,18.4710403619,0.1001278698,0.2238927232,0.1848740249,0
23.49,6.1079243747,0.0532788665,0.1191351672,0.4045899496,0
21.73,26.87484843,0.11982708010000001,0.2679414966,0.4817576371,0
20.1,9.9329389918,0.2538370294,0.5675968529000001,0.4627799419,0
25.2,13.8698245348,0.0242412481,0.054205078600000005,0.1931139714,0
24.8,11.4109793619,0.029144390500000002,0.0651688382,0.1842831319,0
29.4,11.3392357924,0.0035039264000000002,0.0078350176,0.2599719183,0
28.0,4.5334164225,0.006676594100000001,0.014929318300000001,0.0596357129,0
23.07,5.5767082518,0.0646479826,0.1445572836,0.136127308,0
19.11,15.6931578618,0.4004561582,0.8954471917,0.1360503943,0
25.0,20.0105765088,0.026580000000000003,0.059434686800000004,0.2319226647,0
25.4,7.6801177201,0.022108281,0.049435619300000004,0.205218582,0
22.5,2.3486074409,0.0840533402,0.18794898240000002,0.4967895974,0
25.55,15.1475638164,0.020632648400000002,0.0461360043,0.3192948806,0
27.1,18.7161459325,0.010105434200000001,0.0225964377,0.4741702275,0
25.64,20.0770992271,0.0197949759,0.044262911700000004,0.1184314747,0
20.58,13.4198833062,0.20349557810000002,0.4550299458,0.1719347053,0
21.71,29.0541083669,0.1209358264,0.2704207287,0.4592835469,0
25.5,7.2331302443,0.0211132445,0.0472106499,0.1219899785,0
24.7,13.2635358925,0.0305179233,0.0682401509,0.244497098,0
22.99,8.782991109,0.06707411890000001,0.1499822895,0.1156338795,0
27.8,32.1308786727,0.0073207399000000005,0.016369672000000002,0.4618228487,0
20.72,10.2749651326,0.19078972260000002,0.4266187892,0.275682572,1
19.74,5.4343312965,0.2996090839,0.6699462782000001,0.1749998197,0
23.8,6.5535131735,0.046190746000000005,0.1032856481,0.2454866534,0
27.7,19.600721315,0.0076657557000000005,0.0171411509,0.3810447925,0
25.0,5.8114539229,0.026580000000000003,0.059434686800000004,0.3275071691,0
25.7,10.4041502883,0.019255507800000002,0.0430566244,0.2247826771,0
26.6,4.0472697147,0.0127219879,0.0284472297,0.064822722,0
22.4,9.8479633604,0.08801465210000001,0.1968067451,0.0957980589,0
24.31,7.2627119976,0.036522035700000004,0.0816657545,0.0804478385,0
23.4,14.3911824326,0.0555334912,0.1241766613,0.4108040551,0
23.33,13.5558355118,0.057352846400000004,0.1282448632,0.147933063,0
24.4,17.372567643,0.0350392641,0.0783501764,0.3203341785,0
22.18,10.2274165341,0.09739910730000001,0.21779102500000003,0.0434274726,0
24.0,18.8606689631,0.0421264611,0.0941976306,0.4920886274,0
26.7,16.9390331325,0.0121494041,0.0271668934,0.2481267421,0
29.9,5.1356255284,0.0027832677,0.0062235757,0.050663409,0
27.9,7.2892480759,0.0069912523,0.0156329154,0.2600522458,0
24.15,23.6506648581,0.039314701,0.08791034390000001,0.0414920367,0
24.11,13.0110821457,0.0400456158,0.0895447192,0.1531281294,0
23.2,5.9269557223,0.060891262200000004,0.1361570015,0.2212574801,0
24.0,21.2002687791,0.0421264611,0.0941976306,0.4939981354,0
26.1,25.4477868048,0.0160160338,0.0358129403,0.3487622636,0
24.86,11.1038863788,0.028350124900000002,0.0633928065,0.2118337633,0
28.032,9.9444713433,0.0065789256,0.0147109249,0.0048179968,0
27.1,18.7161459325,0.010105434200000001,0.0225964377,0.4741702275,0
25.64,20.0770992271,0.0197949759,0.044262911700000004,0.1184314747,0
27.8,32.1308786727,0.0073207399000000005,0.016369672000000002,0.4618228487,0
20.72,10.2749651326,0.19078972260000002,0.4266187892,0.275682572,1
26.2,19.3651850926,0.0152951935,0.0342010925,0.3947076921,0
19.7,10.6307244322,0.3051792326,0.6824015094,0.3267392905,0
23.49,18.8335969086,0.0532788665,0.1191351672,0.4854215458,0
25.98,21.2287916271,0.0169260249,0.0378477424,0.4987962406,0
24.9,11.8353628902,0.0278326768,0.0622357573,0.2528373194,0
27.5,1.9097608953,0.008405334,0.0187948982,0.106368207,0
21.22,15.7977995393,0.1515496636,0.3388753497,0.0658199269,1
24.4,6.6089511848,0.0350392641,0.0783501764,0.3909368209,0
26.1,10.9864747823,0.0160160338,0.0358129403,0.30002779,0
27.38,6.668527535,0.0088829042,0.0198627775,0.4433760636,0
25.8,4.1123505543,0.018388867200000002,0.0411187571,0.4539808781,0
24.28,6.0228344131,0.0370301078,0.0828018383,0.0635593296,0
21.27,15.7977995381,0.1480999721,0.331161605,0.0658199269,1
19.79,9.2032784722,0.2927891485,0.6546964391,0.1973062089,0
20.14,10.8213026686,0.2492039814,0.5572370428,0.1238226817,1
23.6,2.2657122455,0.0506471459,0.1132504611,0.2931481424,0
26.7,10.7518054458,0.0121494041,0.0271668934,0.1839804064,0
25.38,8.7222445849,0.0223128464,0.049893041400000004,0.2800183754,0
27.6,11.5103082203,0.008027031700000001,0.017948988500000002,0.2965968095,0
26.1,10.1256623157,0.0160160338,0.0358129403,0.4780784463,0
24.46,11.9966871559,0.0340843469,0.0762149166,0.045809968,0
21.12,6.8461016573,0.1586919792,0.3548460529,0.1416793094,0
22.02,7.9905600176,0.10484675090000001,0.2344444622,0.1792811853,0
26.0,15.4303004513,0.0167708462,0.0375007522,0.3083258444,0
21.13,6.8461015773,0.1579628558,0.35321568340000004,0.1416793212,0
27.6,20.5716226501,0.008027031700000001,0.017948988500000002,0.3568556272,0
20.26,13.4729948609,0.235806068,0.5272783976000001,0.2372230997,0
23.7,7.8788244937,0.0483676488,0.1081533507,0.2674779334,0
24.45,15.8534209864,0.0342416731,0.0765667087,0.1340447812,0
23.0,9.0116579774,0.0667659413,0.1492931834,0.369576524,0
25.4,6.4467945032,0.022108281,0.049435619300000004,0.1492355561,0
23.4,27.8423923588,0.0555334912,0.1241766613,0.3600780438,0
25.44,14.3922431374,0.021704759400000002,0.0485333175,0.2354161401,0
27.9,4.6485803018,0.0069912523,0.0156329154,0.0801070385,0
27.27,4.6177171354,0.0093444765,0.0208948847,0.2393716227,0
21.39,3.7362068172,0.1401376972,0.31335741710000004,0.1720484742,0
23.25,16.1545365237,0.0595052079,0.13305768980000002,0.3989787872,0
23.0,13.4294136157,0.0667659413,0.1492931834,0.1882776715,0
21.16,26.5325084996,0.1557955241,0.3483693825,0.4074384524,1
25.4,21.5350905502,0.022108281,0.049435619300000004,0.3795934652,0
26.0,8.737196245,0.0167708462,0.0375007522,0.42629022,0
25.5,16.3740379692,0.0211132445,0.0472106499,0.4967456046,0
29.3,5.6666027101,0.0036690614,0.0082042706,0.1853339343,0
25.86,17.0016817669,0.0178877195,0.039998156800000004,0.1287728677,0
21.89,18.0166574584,0.1113153296,0.2489086439,0.0787523311,1
26.1,16.1859204239,0.0160160338,0.0358129403,0.4799803764,0
21.22,15.7977995393,0.1515496636,0.3388753497,0.0658199269,1
24.4,6.6089511848,0.0350392641,0.0783501764,0.3909368209,0
26.1,10.9864747823,0.0160160338,0.0358129403,0.30002779,0
27.38,6.668527535,0.0088829042,0.0198627775,0.4433760636,0
25.8,4.1123505543,0.018388867200000002,0.0411187571,0.4539808781,0
24.28,6.0228344131,0.0370301078,0.0828018383,0.0635593296,0
23.0,20.2223252928,0.0667659413,0.1492931834,0.3671365898,0
25.5,7.4046484649,0.0211132445,0.0472106499,0.0595452765,0
19.81,19.750023681,0.29010484140000004,0.6486941460000001,0.1118603921,1
24.9,7.9934997311,0.0278326768,0.0622357573,0.2449821865,0
23.82,12.9199726561,0.0457672667,0.10233871950000001,0.3058199067,0
23.25,9.2415387651,0.0595052079,0.13305768980000002,0.0606686451,0
25.3,10.4158850919,0.023150212200000003,0.0517654482,0.2969035596,0
21.3,16.7293772995,0.1460679643,0.3266178974,0.0893092046,1
25.59,4.8654504683,0.0202560601,0.0452939273,0.1363681269,0
23.9,18.6670489942,0.04411182,0.09863702810000001,0.3289052907,0
25.4,14.0930213539,0.022108281,0.049435619300000004,0.3097241026,0
25.5,13.1004527852,0.0211132445,0.0472106499,0.1919157728,0
24.5,21.5521699796,0.033462237400000004,0.0748238376,0.3555816699,0
25.8,19.4646604513,0.018388867200000002,0.0411187571,0.3311122893,0
22.82,7.8376775154,0.07253622950000001,0.1621959399,0.1691531229,0
26.0,14.110947709,0.0167708462,0.0375007522,0.2811736737,0
23.78,28.5347139739,0.0466181437,0.10424133840000001,0.4915164768,0
26.4,26.9001809542,0.0139493823,0.0311917671,0.4884934869,0
25.3,10.5752111743,0.023150212200000003,0.0517654482,0.2936527066,0
29.6,13.5191424758,0.0031956189,0.0071456210000000004,0.2558129167,0
20.04,35.9222501951,0.2609486033,0.5834988155,0.1482765152,0
23.37,13.1056650698,0.056306039,0.1259041307,0.1143915732,0
25.8,22.5451758973,0.018388867200000002,0.0411187571,0.3857360322,0
26.1,19.7156644026,0.0160160338,0.0358129403,0.3792706419,0
19.94,39.0671099528,0.273246732,0.6109982675,0.4525798627,0
25.46,2.5489157709,0.021505769,0.0480883614,0.1598514779,0
22.02,12.2799572249,0.10484675090000001,0.2344444622,0.1520834152,0
25.0,12.5714217281,0.026580000000000003,0.059434686800000004,0.2336586461,0
24.26,12.3807049225,0.0373727432,0.0835679943,0.3519387196,0
24.08,9.2343580121,0.0406027058,0.0907904103,0.113366892,0
24.4,4.2505876084,0.0350392641,0.0783501764,0.2563173077,0
22.99,22.3163614369,0.06707411890000001,0.1499822895,0.2800186539,0
25.6,12.1803866505,0.0201629919,0.0450858206,0.3554012108,0
26.3,20.715766524,0.0146067964,0.0326617897,0.4033672679,0
27.8,9.3998036362,0.0073207399000000005,0.016369672000000002,0.2018663453,0
29.2,21.146527507,0.0038419789,0.008590926,0.3302553206,0
25.2,15.4814171898,0.0242412481,0.054205078600000005,0.0664904283,0
21.06,18.2528191908,0.163137941,0.3647875257,0.373739335,0
21.17,16.5811196893,0.1550797087,0.3467687706,0.1459806809,1
27.4,7.3730775831,0.0088014652,0.019680674500000002,0.2667678354,0
19.81,19.750023681,0.29010484140000004,0.6486941460000001,0.1118603921,1
24.9,7.9934997311,0.0278326768,0.0622357573,0.2449821865,0
23.82,12.9199726561,0.0457672667,0.10233871950000001,0.3058199067,0
23.25,9.2415387651,0.0595052079,0.13305768980000002,0.0606686451,0
25.3,10.4158850919,0.023150212200000003,0.0517654482,0.2969035596,0
21.3,16.7293772995,0.1460679643,0.3266178974,0.0893092046,1
25.59,4.8654504683,0.0202560601,0.0452939273,0.1363681269,0
23.9,18.6670489942,0.04411182,0.09863702810000001,0.3289052907,0
25.4,14.0930213539,0.022108281,0.049435619300000004,0.3097241026,0
25.5,13.1004527852,0.0211132445,0.0472106499,0.1919157728,0
26.4,26.9001809542,0.0139493823,0.0311917671,0.4884934869,0
25.3,10.5752111743,0.023150212200000003,0.0517654482,0.2936527066,0
29.6,13.5191424758,0.0031956189,0.0071456210000000004,0.2558129167,0
20.04,35.9222501951,0.2609486033,0.5834988155,0.1482765152,0
20.04,35.9222529052,0.2609486033,0.5834988155,0.1482766339,0
26.6,27.9241633054,0.0127219879,0.0284472297,0.4704034381,0
26.5,19.7647051679,0.0133215567,0.0297879063,0.4521567682,0
20.22,14.4244474557,0.2401900301,0.5370812349,0.1417294536,0
25.18,24.9537973683,0.0244655496,0.0547066321,0.360004071,0
21.12,18.7018681989,0.1586919792,0.3548460529,0.1503858147,0
26.0,4.5803016759,0.0167708462,0.0375007522,0.2673291017,0
20.2,4.4553149392,0.24241248110000002,0.5420507863,0.1071446829,1
23.55,8.2795135634,0.051826869500000004,0.1158884032,0.1041001012,0
25.7,18.4667960761,0.019255507800000002,0.0430566244,0.3008236546,0
20.16,4.4553126465,0.24691926560000002,0.5521282628,0.1071447022,1
25.7,12.3895547586,0.019255507800000002,0.0430566244,0.3649338509,0
25.1,15.8755559108,0.025383702900000003,0.0567596853,0.2529314073,0
18.79,19.1619204132,0.4640395282,1.0376239294,0.0434378371,1
24.29,2.6914703828,0.036859969900000004,0.0824213984,0.0267884182,0
20.87,28.5781529427,0.1780553292,0.3981438198,0.3076319735,1
23.14,9.4298934266,0.06259721,0.1399716167,0.1507189183,0
27.1,7.0014314898,0.010105434200000001,0.0225964377,0.1874233877,0
20.87,28.5781529158,0.1780553292,0.3981438198,0.3076319711,1
24.19,8.3241241416,0.0385971268,0.0863057993,0.159441463,0
18.72,19.8424676904,0.4792421155,1.071617948,0.1650794767,0
27.1,23.6402840583,0.010105434200000001,0.0225964377,0.4406421112,0
28.4,9.1994668762,0.0055533491,0.0124176661,0.0513162528,0
18.71,19.8424679364,0.4814541966,1.0765643116999999,0.1650794891,0
24.6,13.3288301104,0.0319561887,0.07145621020000001,0.235789272,0
24.9,24.4448128781,0.0278326768,0.0622357573,0.3219661203,0
23.8,12.4304628471,0.046190746000000005,0.1032856481,0.4087002013,0
24.7,16.2275122054,0.0305179233,0.0682401509,0.3849899708,0
19.25,13.2856455833,0.37545247940000004,0.8395372662,0.1556405536,0
25.5,22.2969405084,0.0211132445,0.0472106499,0.3892336719,0
19.25,13.285646354,0.37545247940000004,0.8395372662,0.1556407319,0
23.09,10.3528106713,0.0640552863,0.1432319745,0.0858865252,0
21.57,6.9149077687,0.1289896833,0.2884297004,0.177911306,0
27.9,5.7728073833,0.0069912523,0.0156329154,0.2720361934,0
23.79,8.783769267,0.0464039528,0.1037623929,0.0229532982,0
27.4,19.6344097042,0.0088014652,0.019680674500000002,0.2899345076,0
26.4,21.1589011488,0.0139493823,0.0311917671,0.4675009524,0
24.6,13.7254632828,0.0319561887,0.07145621020000001,0.2151638219,0
21.21,26.3868399087,0.152249185,0.3404395273,0.3743346648,0
23.7,16.1149142679,0.0483676488,0.1081533507,0.4207571185,0
21.3,7.5790150876,0.1460679643,0.3266178974,0.3841268472,1
24.46,21.559307832,0.0340843469,0.0762149166,0.3531394487,0
24.13,6.6748712226,0.0396784754,0.0887237683,0.1550753613,0
26.6,27.9241633054,0.0127219879,0.0284472297,0.4704034381,0
26.5,19.7647051679,0.0133215567,0.0297879063,0.4521567682,0
18.66,19.0177014569,0.4926687055,1.1016407159,0.0824013804,1
22.61,22.6865521157,0.0799015081,0.1786652037,0.0659280165,0
30.6,8.0011033479,0.0020162992,0.0045085821,0.156932351,0
28.0,10.9464098931,0.006676594100000001,0.014929318300000001,0.3242316762,0
23.31,14.5183078408,0.0578835257,0.1294314984,0.0855808338,0
25.8,12.6091841107,0.018388867200000002,0.0411187571,0.2691528274,0
19.36,14.2950445131,0.3569069267,0.7980681497000001,0.1908795499,0
25.66,15.0189786327,0.0196134944,0.043857106800000004,0.1359696501,0
24.36,10.7641526391,0.0356906927,0.079806815,0.1036972729,0
20.28,30.0147310982,0.233644185,0.5224442801,0.1552993012,0
25.38,15.8261531351,0.0223128464,0.049893041400000004,0.1520390538,0
24.3,4.442272199,0.0366906138,0.0820427065,0.160816223,0
27.3,19.0733184884,0.009216265500000001,0.0206081961,0.4907417086,0
27.9,7.9027234435,0.0069912523,0.0156329154,0.0212478452,0
21.86,16.1722350206,0.11286388010000001,0.2523713081,0.4872244582,0
20.63,21.0942771187,0.1988634532,0.4446721997,0.4888644299,1
20.336,30.152132393,0.2276957773,0.5091432363,0.1560113991,0
24.9,22.0240181339,0.0278326768,0.0622357573,0.4596834719,0
22.82,4.0080931655,0.07253622950000001,0.1621959399,0.0418503492,0
22.47,26.4163709503,0.0852226386,0.1905636132,0.2307648564,0
22.48,21.6013337518,0.08483107620000001,0.18968805300000002,0.4867098156,0
25.11,9.9229560885,0.025267075400000002,0.0564988982,0.0254828451,0
21.36,22.3674739009,0.1420872067,0.317716653,0.4864831262,0
24.64,8.7353626761,0.031372922500000004,0.0701519874,0.1816110766,0
23.18,11.2809750662,0.061454682100000005,0.1374168468,0.3563053346,0
26.2,9.6047435834,0.0152951935,0.0342010925,0.2681178349,0
21.6,12.7002626364,0.1272198785,0.2844722965,0.2983619539,0
24.0,15.3061068987,0.0421264611,0.0941976306,0.3051028613,0
22.75,11.8543692499,0.0749126183,0.1675097069,0.0921030809,0
22.29,19.0726855627,0.0925880583,0.2070331923,0.3829183595,0
23.9,17.6064365556,0.04411182,0.09863702810000001,0.4315589858,0
27.3,4.5479488925,0.009216265500000001,0.0206081961,0.0342921392,0
23.4,12.7250434474,0.0555334912,0.1241766613,0.2933605642,0
22.64,11.1498019676,0.07880521830000001,0.1762138252,0.3289691101,0
26.99,4.5599754396,0.0106305314,0.023770591,0.0346410403,0
21.92,19.6446706934,0.10978802600000001,0.2454934893,0.4224535307,1
23.87,9.7530729784,0.0447254765,0.10000920590000001,0.1416147096,0
23.56,20.4320822777,0.0515887466,0.1153559443,0.2395828429,0
25.4,4.2739726763,0.022108281,0.049435619300000004,0.1529194535,0
21.16,16.8186092304,0.1557955241,0.3483693825,0.1133319838,0
26.18,8.8826077428,0.015436718200000001,0.034517551300000004,0.1126942597,0
20.28,30.0147310982,0.233644185,0.5224442801,0.1552993012,0
25.38,15.8261531351,0.0223128464,0.049893041400000004,0.1520390538,0
24.3,4.442272199,0.0366906138,0.0820427065,0.160816223,0
27.3,19.0733184884,0.009216265500000001,0.0206081961,0.4907417086,0
27.9,7.9027234435,0.0069912523,0.0156329154,0.0212478452,0
21.86,16.1722350206,0.11286388010000001,0.2523713081,0.4872244582,0
20.63,21.0942771187,0.1988634532,0.4446721997,0.4888644299,1
20.336,30.152132393,0.2276957773,0.5091432363,0.1560113991,0
24.43,12.5990682855,0.0345585074,0.0772751717,0.2687250752,0
26.3,6.5020392866,0.0146067964,0.0326617897,0.2719007349,0
21.86,11.8427169436,0.11286388010000001,0.2523713081,0.0848645092,0
24.9,5.6363754902,0.0278326768,0.0622357573,0.486927956,0
26.2,12.1965753082,0.0152951935,0.0342010925,0.183597482,0
27.6,6.2194923898,0.008027031700000001,0.017948988500000002,0.345544759,0
21.21,16.5106110848,0.152249185,0.3404395273,0.0784688423,1
24.82,16.4520821398,0.0288771931,0.06457136670000001,0.0405705513,0
28.1,7.3624437968,0.006376097900000001,0.0142573883,0.4723054599,0
23.9,23.5712081675,0.04411182,0.09863702810000001,0.4776497411,0
22.93,8.6024035976,0.06895328740000001,0.154184238,0.2135585881,0
23.3,12.5207014525,0.058150704000000004,0.13002892700000002,0.2058242339,0
22.93,10.7580967565,0.06895328740000001,0.154184238,0.19169799,0
24.6,13.7821587452,0.0319561887,0.07145621020000001,0.2311263137,0
23.33,19.1611369404,0.057352846400000004,0.1282448632,0.232213095,0
25.2,15.2344280916,0.0242412481,0.054205078600000005,0.4517604437,0
20.77,27.1670116256,0.1864468183,0.41690776,0.1038623638,0
23.6,9.2888107512,0.0506471459,0.1132504611,0.1987304592,0
24.3,20.1368509657,0.0366906138,0.0820427065,0.4915137225,0
28.5,10.5310509872,0.0053034072000000005,0.011858779100000001,0.1701340392,0
22.98,21.3415525054,0.06738371900000001,0.1506745763,0.0198621847,0
19.69,22.4262851569,0.30658787590000003,0.6855513317,0.400569289,1
27.5,10.8945801148,0.008405334,0.0187948982,0.2988814444,0
19.601,22.4291046966,0.3194147569,0.7142331095000001,0.4003516794,1
23.96,10.7109277967,0.0429096504,0.0959488953,0.384684234,0
20.48,25.6343351971,0.2130860292,0.4764748465,0.3225848874,0
24.08,10.6439731434,0.0406027058,0.0907904103,0.4413718269,0
24.59,16.017328303,0.0321036917,0.0717860371,0.034414323,0
26.01,10.6790808547,0.016693791200000002,0.037328451900000004,0.0037588743,0
25.8,4.9452127328,0.018388867200000002,0.0411187571,0.205992819,0
22.18,6.8759592206,0.09739910730000001,0.21779102500000003,0.1100397077,0
24.8,6.4986507922,0.029144390500000002,0.0651688382,0.4716448919,0
28.6,12.9036996974,0.0050647146,0.0113250461,0.2718100664,0
26.1,14.8580366079,0.0160160338,0.0358129403,0.2871033539,0
26.412,10.6766217293,0.013872507800000001,0.0310198704,0.0037579132,0
29.6,2.402946741,0.0031956189,0.0071456210000000004,0.060983778,0
24.3,20.4337842687,0.0366906138,0.0820427065,0.3704537903,0
23.8,17.0171412919,0.046190746000000005,0.1032856481,0.3025065255,0
25.25,7.630738661,0.0236894499,0.052971220400000005,0.2621272731,0
26.3,16.9164099578,0.0146067964,0.0326617897,0.3349686894,0
18.2,16.8764327125,0.6089126221,1.3615700153999999,0.2399042637,0
24.18,16.5271702096,0.038775283,0.0867041687,0.0387167906,0
24.8,8.8708034919,0.029144390500000002,0.0651688382,0.2848472124,0
21.16,14.6705800915,0.1557955241,0.3483693825,0.3997861856,0
28.6,6.8562200572,0.0050647146,0.0113250461,0.2399391441,0
23.81,7.1562732862,0.0459785188,0.1028110936,0.0508602429,0
24.0,12.4617973807,0.0421264611,0.0941976306,0.2671409739,0
26.1,3.4708420068,0.0160160338,0.0358129403,0.1393008184,0
26.1,6.0842647015,0.0160160338,0.0358129403,0.3479595857,0
21.92,19.6446706934,0.10978802600000001,0.2454934893,0.4224535307,1
23.87,9.7530729784,0.0447254765,0.10000920590000001,0.1416147096,0
23.56,20.4320822777,0.0515887466,0.1153559443,0.2395828429,0
25.4,4.2739726763,0.022108281,0.049435619300000004,0.1529194535,0
21.16,16.8186092304,0.1557955241,0.3483693825,0.1133319838,0
26.18,8.8826077428,0.015436718200000001,0.034517551300000004,0.1126942597,0
25.7,19.3955447767,0.019255507800000002,0.0430566244,0.4399783129,0
25.5,4.8778126935,0.0211132445,0.0472106499,0.2532393856,0
20.89,16.4528080611,0.1764229081,0.3944936153,0.4567953935,0
26.05,1.8821541154,0.0163890951,0.036647130800000004,0.2402407949,0
22.84,25.6691952265,0.0718712133,0.1607089186,0.1466600473,0
24.26,12.8828298369,0.0373727432,0.0835679943,0.2831413088,0
23.3,12.5207014525,0.058150704000000004,0.13002892700000002,0.2058242339,0
22.93,10.7580967565,0.06895328740000001,0.154184238,0.19169799,0
24.6,13.7821587452,0.0319561887,0.07145621020000001,0.2311263137,0
23.33,19.1611369404,0.057352846400000004,0.1282448632,0.232213095,0
25.2,15.2344280916,0.0242412481,0.054205078600000005,0.4517604437,0
20.77,27.1670116256,0.1864468183,0.41690776,0.1038623638,0
22.38,15.6678424281,0.0888290416,0.19862777550000002,0.1931904334,0
